VentureID,typeofcashflow,specification,value,meansofpaymentreturn,intermediarytradingoperation,hypothesis,dateoftransaction,timing,currency,remarks
DR164,Expenditure,Outfit and cargo,344,,0,,,Outfitting,Pound sterling,
DR164,Expenditure,Ship Out,168,,0,,,Outfitting,Pound sterling,
DR164,Expenditure,Insurance,38,,0,INV,,Outfitting,Pound sterling,
DR165,Expenditure,Outfit,487,,0,,,Outfitting,Pound sterling,
DR165,Expenditure,Ship Out,169,,0,,,Outfitting,Pound sterling,
DR166,Expenditure,Total investments,955,,0,,,Outfitting,Pound sterling,
DR166,Expenditure,Insurance,105,,0,INT,,Outfitting,Pound sterling,
DR166,Expenditure,Ship Out,180,,0,VSDT*VSDO,,Outfitting,Pound sterling,
DR167,Expenditure,Ship purchase,735,,0,,,Outfitting,Pound sterling,
DR167,Expenditure,Outfitting,866,,0,,,Outfitting,Pound sterling,
DR167,Expenditure,Outfitting,348,,0,,,Outfitting,Pound sterling,
DR167,Expenditure,Trade cargo costs,2312,,0,,,Outfitting,Pound sterling,
DR167,Expenditure,Insurance,469,,0,INV,,Outfitting,Pound sterling,
DR168,Expenditure,Trade cargo costs,7754,,0,,,Outfitting,Pound sterling,
DR168,Return,Bills of exchange,7934,,0,,,Return,Pound sterling,
DR168,Expenditure,Inset charges,460,,0,,,Return,Pound sterling,
DR168,Return,Ship in,1650,,0,,,Return,Pound sterling,
DR169,Expenditure,Ship purchase,200,,0,,,Outfitting,Pound sterling,
DR170,Expenditure,Trade cargo costs,4512,,0,,,Outfitting,Pound sterling,
DR171,Expenditure,Ship purchase,1000,,0,,,Outfitting,Pound sterling,
DR172,Expenditure,Trade cargo costs,7554,,0,,,Outfitting,Pound sterling,
DR172,Expenditure,Outfit,3262,,0,,,Outfitting,Pound sterling,
DR172,Expenditure,Insurance,1190,,0,INV,,Outfitting,Pound sterling,
DR172,Expenditure,Ship Out,2041,,0,VSDO,,Outfitting,Pound sterling,
DR173,Expenditure,Total investments,10651,,0,,,Outfitting,Pound sterling,
DR173,Expenditure,Insurance,1172,,0,INT,,Outfitting,Pound sterling,
DR173,Expenditure,Ship Out,2010,,0,VSDT*VSDO,,Outfitting,Pound sterling,
DR174,Expenditure,Total investments,10670,,0,,,Outfitting,Pound sterling,
DR174,Expenditure,Insurance,1174,,0,INT,,Outfitting,Pound sterling,
DR174,Expenditure,Ship Out,2013,,0,VSDT*VSDO,,Outfitting,Pound sterling,
DR175,Expenditure,Ship and outfit,715,,0,,,Outfitting,Pound sterling,
DR176,Expenditure,Outfit,92,,0,,,Outfitting,Pound sterling,
DR177,Expenditure,Total investments,5259,,0,,,Outfitting,Pound sterling,
DR177,Expenditure,Insurance,578,,0,INT,,Outfitting,Pound sterling,
DR177,Expenditure,Ship Out,992,,0,VSDT*VSDO,,Outfitting,Pound sterling,
DR177,Return,Proceeds of slave sales,3197,,0,,,Return,Pound sterling,
DR177,Return,Ship in,744,,0,VSDT*VSDO*VSRV,,Return,Pound sterling,
DR178,Expenditure,Total investments,16120,,0,,,Outfitting,Pound sterling,
DR178,Expenditure,Insurance,1773,,0,INT,,Outfitting,Pound sterling,
DR178,Expenditure,Ship Out,3042,,0,VSDT*VSDO,,Outfitting,Pound sterling,
DR179,Expenditure,Total investments,5313,,0,,,Outfitting,Pound sterling,
DR179,Expenditure,Insurance,584,,0,INT,,Outfitting,Pound sterling,
DR179,Expenditure,Ship Out,1003,,0,VSDT*VSDO,,Outfitting,Pound sterling,
DR180,Expenditure,Total investments,19204,,0,,,Outfitting,Pound sterling,
DR180,Expenditure,Insurance,2112,,0,INT,,Outfitting,Pound sterling,
DR180,Expenditure,Ship Out,3624,,0,VSDT*VSDO,,Outfitting,Pound sterling,
DR181,Expenditure,Total investments,8690,,0,,,Outfitting,Pound sterling,
DR181,Expenditure,Insurance,956,,0,INT,,Outfitting,Pound sterling,
DR181,Expenditure,Ship Out,1640,,0,VSDT*VSDO,,Outfitting,Pound sterling,
DR182,Expenditure,Total investments,6824,,0,,,Outfitting,Pound sterling,
DR182,Expenditure,Insurance,751,,0,INT,,Outfitting,Pound sterling,
DR182,Expenditure,Ship Out,1288,,0,VSDT*VSDO,,Outfitting,Pound sterling,
DR183,Expenditure,Total investments,7258,,0,,,Outfitting,Pound sterling,
DR183,Expenditure,Insurance,798,,0,INT,,Outfitting,Pound sterling,
DR183,Expenditure,Ship Out,1370,,0,VSDT*VSDO,,Outfitting,Pound sterling,
DR184,Expenditure,Ship and outfit,163,,0,,,Outfitting,Pound sterling,
DR185,Expenditure,Trade cargo costs,5804,,0,,,Outfitting,Pound sterling,
DR186,Expenditure,Ship and outbound cargo,8000,,0,,,Outfitting,Pound sterling,
DR186,Expenditure,Insurance,320,,0,,1722-09-13,Outfitting,Pound sterling,
DR187,Expenditure,Ship and outbound cargo,6500,,0,,,Outfitting,Pound sterling,
DR187,Expenditure,Insurance,422.5,,0,,1724-12-04,Outfitting,Pound sterling,
DR188,Expenditure,Ship and outbound cargo,4500,,0,,,Outfitting,Pound sterling,
DR188,Expenditure,Insurance,382.5,,0,,1724-12-04,Outfitting,Pound sterling,
DR189,Expenditure,Ship and outbound cargo,3500,,0,,,Outfitting,Pound sterling,
DR189,Expenditure,Insurance,385,,0,INT,,Outfitting,Pound sterling,
DR190,Expenditure,Ship and outbound cargo,5000,,0,,,Outfitting,Pound sterling,
DR190,Expenditure,Insurance,550,,0,INT,,Outfitting,Pound sterling,
DR191,Expenditure,Ship and outbound cargo,10000,,0,,,Outfitting,Pound sterling,
DR191,Expenditure,Insurance,1100,,0,INT,,Outfitting,Pound sterling,
DR192,Expenditure,Ship and outbound cargo,10000,,0,,,Outfitting,Pound sterling,
DR192,Expenditure,Insurance,1100,,0,INT,,Outfitting,Pound sterling,
DR193,Expenditure,Ship and outbound cargo,9000,,0,,,Outfitting,Pound sterling,
DR193,Expenditure,Insurance,990,,0,INT,,Outfitting,Pound sterling,
DR194,Expenditure,Ship and outbound cargo,2500,,0,,,Outfitting,Pound sterling,
DR195,Expenditure,Ship and outbound cargo,6500,,0,,,Outfitting,Pound sterling,
DR195,Expenditure,Insurance,715,,0,INT,,Outfitting,Pound sterling,
DR196,Expenditure,Ship and outbound cargo,1600,,0,,,Outfitting,Pound sterling,
DR196,Expenditure,Insurance,176,,0,INT,,Outfitting,Pound sterling,
DR197,Expenditure,Ship and outbound cargo,7000,,0,,,Outfitting,Pound sterling,
DR197,Expenditure,Insurance,770,,0,INT,,Outfitting,Pound sterling,
DR198,Expenditure,Ship and outbound cargo,4000,,0,,,Outfitting,Pound sterling,
DR198,Expenditure,Insurance,440,,0,INT,,Outfitting,Pound sterling,
DR199,Expenditure,Ship and outbound cargo,6000,,0,,,Outfitting,Pound sterling,
DR199,Expenditure,Insurance,660,,0,INT,,Outfitting,Pound sterling,
DR200,Expenditure,Ship and outbound cargo,6000,,0,,,Outfitting,Pound sterling,
DR200,Expenditure,Insurance,660,,0,INT,,Outfitting,Pound sterling,
DR201,Expenditure,Ship and outbound cargo,10000,,0,,,Outfitting,Pound sterling,
DR201,Expenditure,Insurance,1100,,0,INT,,Outfitting,Pound sterling,
DR202,Expenditure,Ship and outbound cargo,9000,,0,,,Outfitting,Pound sterling,
DR202,Expenditure,Insurance,990,,0,INT,,Outfitting,Pound sterling,
DR203,Expenditure,Ship and outbound cargo,4500,,0,,,Outfitting,Pound sterling,
DR203,Expenditure,Insurance,495,,0,INT,,Outfitting,Pound sterling,
DR204,Expenditure,Outbound cargo,2380,,0,,,Outfitting,Pound sterling,
DR205,Expenditure,Ship,800,,0,,,Outfitting,Pound sterling,
DR206,Expenditure,Ship and outbound cargo,10000,,0,,,Outfitting,Pound sterling,
DR206,Expenditure,Insurance,1100,,0,INT,,Outfitting,Pound sterling,
DR207,Expenditure,Ship and outbound cargo,12000,,0,,,Outfitting,Pound sterling,
DR207,Expenditure,Insurance,240,,0,,,Outfitting,Pound sterling,
DR208,Expenditure,Ship and outbound cargo,12000,,0,,,Outfitting,Pound sterling,
DR208,Expenditure,Insurance,1320,,0,INT,,Outfitting,Pound sterling,
DR209,Expenditure,Ship,185,,0,,,Outfitting,Pound sterling,
DR210,Expenditure,Ship and outbound cargo,10000,,0,,,Outfitting,Pound sterling,
DR210,Expenditure,Insurance,1100,,0,INT,,Outfitting,Pound sterling,
DR211,Expenditure,Ship and outbound cargo,4000,,0,,,Outfitting,Pound sterling,
DR211,Expenditure,Insurance,400,,0,INT,,Outfitting,Pound sterling,
DR212,Expenditure,Ship and outbound cargo,10000,,0,,,Outfitting,Pound sterling,
DR212,Expenditure,Insurance,1100,,0,INT,,Outfitting,Pound sterling,
