Line_number,VentureID,typeofcashflow,specification,value,meansofpaymentreturn,intermediarytradingoperation,hypothesis,dateoftransaction,timing,currency,remarks
3,GD063,Expenditure,Advance pay to crew (Avances),4492,,,,,Outfitting,Livres tournois,
4,GD063,Expenditure,Cargo (cargaison),201689,,,,,Outfitting,Livres tournois,
5,GD063,Expenditure,Commission,2805,,,,,Outfitting,Livres tournois,
6,GD063,Expenditure,Various (Déduction pour divers),19825,,,,,Outfitting,Livres tournois,
7,GD063,Return,total recettes,267590,,,,,Return,Livres tournois,
1,GD064,Expenditure,Value of ship (Valeur du navire),30000,,,,,Outfitting,Livres tournois,
2,GD064,Expenditure,Outfiting (Armement),81740,,,,,Outfitting,Livres tournois,
3,GD064,Expenditure,Victuals (Vivres),16511,,,,,Outfitting,Livres tournois,
4,GD064,Expenditure,Advance pay to crew (Avances),5494,,,,,Outfitting,Livres tournois,
5,GD064,Expenditure,Cargo (cargaison),78119,,,,,Outfitting,Livres tournois,
6,GD064,Expenditure,Commission,2118,,,,,Outfitting,Livres tournois,
7,GD064,Expenditure,Various (Déduction pour divers),2367,,,,,Outfitting,Livres tournois,
8,GD064,Return,total recettes,118303,,,,,Return,Livres tournois,
1,GD065,Expenditure,Value of ship (Valeur du navire),40000,,,,,Outfitting,Livres tournois,
2,GD065,Expenditure,Outfiting (Armement),62955,,,,,Outfitting,Livres tournois,
3,GD065,Expenditure,Victuals (Vivres),11764,,,,,Outfitting,Livres tournois,
4,GD065,Expenditure,Advance pay to crew (Avances),4654,,,,,Outfitting,Livres tournois,
5,GD065,Expenditure,Cargo (cargaison),214483,,,,,Outfitting,Livres tournois,
6,GD065,Expenditure,Commission,3338,,,,,Outfitting,Livres tournois,
7,GD065,Expenditure,Various (Déduction pour divers),1660,,,,,Outfitting,Livres tournois,
8,GD065,Return,total,406450,,,,,Return,Livres tournois,
1,GD066,Expenditure,Outfiting (Armement),33562,,,,,Outfitting,Livres tournois,
2,GD066,Expenditure,Victuals (Vivres),13688,,,,,Outfitting,Livres tournois,
3,GD066,Expenditure,Advance pay to crew (Avances),4421,,,,,Outfitting,Livres tournois,
4,GD066,Expenditure,Cargo (cargaison),191222,,,,,Outfitting,Livres tournois,
5,GD066,Expenditure,Commission,2428,,,,,Outfitting,Livres tournois,
6,GD066,Expenditure,Various (Déduction pour divers),1200,,,,,Outfitting,Livres tournois,
7,GD066,Return,total,436629,,,,,Return,Livres tournois,
1,GD067,Expenditure,Value of ship (Valeur du navire),49643,,,,,Outfitting,Livres tournois,
2,GD067,Expenditure,Outfiting (Armement),8403,,,,,Outfitting,Livres tournois,
3,GD067,Expenditure,Victuals (Vivres),14775,,,,,Outfitting,Livres tournois,
4,GD067,Expenditure,Advance pay to crew (Avances),4770,,,,,Outfitting,Livres tournois,
5,GD067,Expenditure,Cargo (cargaison),215140,,,,,Outfitting,Livres tournois,
6,GD067,Expenditure,Commission,3423,,,,,Outfitting,Livres tournois,
7,GD067,Expenditure,Various (Déduction pour divers),23094,,,,,Outfitting,Livres tournois,
9,GD067,Return,total,352380,,,,,Return,Livres tournois,
1,GD068,Expenditure,Outfiting (Armement),39019,,,,,Outfitting,Livres tournois,
2,GD068,Expenditure,Victuals (Vivres),11727,,,,,Outfitting,Livres tournois,
3,GD068,Expenditure,Advance pay to crew (Avances),4556,,,,,Outfitting,Livres tournois,
4,GD068,Expenditure,Cargo (cargaison),231065,,,,,Outfitting,Livres tournois,
5,GD068,Expenditure,Commission,3042,,,,,Outfitting,Livres tournois,
6,GD068,Expenditure,Various (Déduction pour divers),21700,,,,,Outfitting,Livres tournois,
7,GD068,Expenditure,VIVRE DES NOIRS (?),12821,,,,,Outfitting,Livres tournois,
8,GD068,Expenditure,frais,1206,,,,,Outfitting,Livres tournois,
9,GD068,Return,total,286701.85,,,,,Return,Livres tournois,
1,GD069,Expenditure,Value of ship (Valeur du navire),30000,,,,,Outfitting,Livres tournois,
2,GD069,Expenditure,Outfiting (Armement),33509,,,,,Outfitting,Livres tournois,
3,GD069,Expenditure,Victuals (Vivres),18380,,,,,Outfitting,Livres tournois,
4,GD069,Expenditure,Advance pay to crew (Avances),3365,,,,,Outfitting,Livres tournois,
5,GD069,Expenditure,Cargo (cargaison),130572,,,,,Outfitting,Livres tournois,
6,GD069,Expenditure,Various (Déduction pour divers),13061,,,,,Outfitting,Livres tournois,
1,GD070,Expenditure,Outfiting (Armement),45895,,,,,Outfitting,Livres tournois,
2,GD070,Expenditure,Advance pay to crew (Avances),4538,,,,,Outfitting,Livres tournois,
3,GD070,Expenditure,Victuals (Vivres),15370,,,,,Outfitting,Livres tournois,
4,GD070,Expenditure,Cargo (cargaison),89454,,,,,Outfitting,Livres tournois,
5,GD070,Expenditure,VIVRE DES NOIRS (?),1270,,,,,Outfitting,Livres tournois,
6,GD070,Expenditure,Various (Déduction pour divers),36100,,,,,Outfitting,Livres tournois,
7,GD070,Expenditure,frais,9614,,,,,Outfitting,Livres tournois,
8,GD070,Expenditure,Frais déescale,110603,,,,,Outfitting,Livres tournois,
9,GD070,Return,Not specified,178128.1875,,,,,Return,Livres tournois,
1,GD071,Expenditure,Value of ship (Valeur du navire),41561,,,,,Outfitting,Livres tournois,
2,GD071,Expenditure,Outfiting (Armement),71177,,,,,Outfitting,Livres tournois,
3,GD071,Expenditure,Advance pay to crew (Avances),5014,,,,,Outfitting,Livres tournois,
4,GD071,Expenditure,Victuals (Vivres),11652,,,,,Outfitting,Livres tournois,
5,GD071,Expenditure,Cargo (cargaison),113507,,,,,Outfitting,Livres tournois,
6,GD071,Expenditure,Commission,2429,,,,,Outfitting,Livres tournois,
7,GD071,Expenditure,Various (Déduction pour divers),1653,,,,,Outfitting,Livres tournois,
1,GD072,Expenditure,Outfiting (Armement),31174,,,,,Outfitting,Livres tournois,
2,GD072,Expenditure,Victuals (Vivres),26905,,,,,Outfitting,Livres tournois,
3,GD072,Expenditure,Advance pay to crew (Avances),3208,,,,,Outfitting,Livres tournois,
4,GD072,Expenditure,Cargo (cargaison),160215,,,,,Outfitting,Livres tournois,
5,GD072,Expenditure,Value of ship (Valeur du navire),24000,,,,,Outfitting,Livres tournois,
6,GD072,Expenditure,Various (Frais divers),1860,,,,,Outfitting,Livres tournois,
7,GD072,Expenditure,Commission,4947,,,,,Outfitting,Livres tournois,
8,GD072,Return,total,281895,,,,,Return,Livres tournois,Erreur de retranscriptioné? Differents retours par rapport é guillaume
1,GD073,Expenditure,Outfiting (Armement),50128,,,,,Outfitting,Livres tournois,
2,GD073,Expenditure,Victuals (Vivres),28806,,,,,Outfitting,Livres tournois,
3,GD073,Expenditure,Advance pay to crew (Avances),3464,,,,,Outfitting,Livres tournois,
4,GD073,Expenditure,Cargo (cargaison),174861,,,,,Outfitting,Livres tournois,
5,GD073,Expenditure,Value of ship (Valeur du navire),18000,,,,,Outfitting,Livres tournois,
6,GD073,Expenditure,Various (Frais divers),1763,,,,,Outfitting,Livres tournois,
7,GD073,Expenditure,Commission,5100,,,,,Outfitting,Livres tournois,
8,GD073,Return,vente déesclaves,364088,,,,,Transactions during voyage,Livres tournois,
1,GD074,Expenditure,Outfiting (Armement) ,32140,,,,,Outfitting,Livres tournois,
2,GD074,Expenditure,Cargo (cargaison),109677,,,,,Outfitting,Livres tournois,
1,GD075,Expenditure,Outfiting (Armement),97171,,,,,Outfitting,Livres tournois,
2,GD075,Expenditure,Victuals (Vivres équipage),21148,,,,,Outfitting,Livres tournois,
3,GD075,Expenditure,Various (Frais divers),1437,,,,,Outfitting,Livres tournois,
4,GD075,Expenditure,VIVRE DES NOIRS (?),14954,,,,,Outfitting,Livres tournois,
5,GD075,Expenditure,Cargo (cargaison),291484,,,,,Outfitting,Livres tournois,
6,GD075,Expenditure,frais de cargaison,2665,,,,,Outfitting,Livres tournois,
7,GD075,Expenditure,Advance pay to crew (Avances),4911,,,,,Outfitting,Livres tournois,
8,GD075,Expenditure,commission du capitaine et des officiers,88770,,,,,Return,Livres tournois,
9,GD075,Expenditure,frais de séjour,29395,,,,,Return,Livres tournois,
10,GD075,Expenditure,Wages for the Crew (Gages de lééquipage),29294,,,,,Return,Livres tournois,
11,GD075,Return,vente déesclaves,1176411,,,,,Transactions during voyage,Livres tournois,
1,GD076,Expenditure,Outfiting (Armement),52269,,,,,Outfitting,Livres tournois,
2,GD076,Expenditure,Victuals (Vivres équipage),9106,,,,,Outfitting,Livres tournois,
3,GD076,Expenditure,Various (Frais divers),815,,,,,Outfitting,Livres tournois,
4,GD076,Expenditure,VIVRE DES NOIRS (?),8443,,,,,Outfitting,Livres tournois,
5,GD076,Expenditure,Cargo (cargaison),101813,,,,,Outfitting,Livres tournois,
6,GD076,Expenditure,frais de cargaison,1422,,,,,Outfitting,Livres tournois,
7,GD076,Expenditure,Advance pay to crew (Avances),2784,,,,,Outfitting,Livres tournois,
8,GD076,Expenditure,commission du capitaine et des officiers,26462,,,,,Return,Livres tournois,
9,GD076,Expenditure,frais de séjour,16098,,,,,Return,Livres tournois,
10,GD076,Expenditure,Wages for the Crew (Gages de lééquipage),20362,,,,,Return,Livres tournois,
11,GD076,Return,vente déesclaves,387287,,,,,Transactions during voyage,Livres tournois,
1,GD077,Expenditure,Outfiting (Armement),9058,,,,,Outfitting,Livres tournois,
2,GD077,Expenditure,Victuals (Vivres équipage),1198,,,,,Outfitting,Livres tournois,
3,GD077,Expenditure,Various (Frais divers),161,,,,,Outfitting,Livres tournois,
4,GD077,Expenditure,VIVRE DES NOIRS (?),721,,,,,Outfitting,Livres tournois,
5,GD077,Expenditure,Cargo (cargaison),9546,,,,,Outfitting,Livres tournois,
6,GD077,Expenditure,frais de cargaison,75,,,,,Outfitting,Livres tournois,
7,GD077,Expenditure,Advance pay to crew (Avances),772,,,,,Outfitting,Livres tournois,
8,GD077,Return,Balance des pertes,800,,,,,Return,Livres tournois,
1,GD078,Expenditure,Outfiting (Armement),50103,,,,,Outfitting,Livres tournois,
2,GD078,Expenditure,Value of ship (Valeur du navire),24050,,,,,Outfitting,Livres tournois,
3,GD078,Expenditure,Advance pay to crew (Avances),5683,,,,,Outfitting,Livres tournois,
4,GD078,Expenditure,Victuals (Vivres équipage),23028,,,,,Outfitting,Livres tournois,
5,GD078,Expenditure,VIVRE DES NOIRS (?),19734,,,,,Outfitting,Livres tournois,
6,GD078,Expenditure,Cargo (cargaison),251305,,,,,Outfitting,Livres tournois,
7,GD078,Expenditure,Frais d’armement,1665,,,,,Outfitting,Livres tournois,
8,GD078,Expenditure,Various (Déduction pour divers),4356,,,,,Outfitting,Livres tournois,
9,GD078,Expenditure,Assurances,9000,,,,,Return,Livres tournois,
10,GD078,Expenditure,frais de séjour,114157,,,,,Transactions during voyage,Livres tournois,
11,GD078,Expenditure,frais de desarmement,99413,,,,,Return,Livres tournois,
12,GD078,Return,vente d’esclaves,932184,,,,,Transactions during voyage,Livres tournois,
13,GD078,Return,vente diverse,16595,,,,,Transactions during voyage,Livres tournois,
14,GD078,Expenditure,Commission à 3%,7831,,,,,Return,Livres tournois,
1,GD080,Expenditure,Outfiting (Armement),49585,,,,,Outfitting,Livres tournois,
2,GD080,Expenditure,Victuals (Vivres),28726,,,,,Outfitting,Livres tournois,
3,GD080,Expenditure,Advance pay to crew (Avances),4910,,,,,Outfitting,Livres tournois,
4,GD080,Expenditure,Cargo (cargaison),178671,,,,,Outfitting,Livres tournois,
5,GD080,Expenditure,Assurances,12194,,,,,Unknown,Livres tournois,
6,GD080,Expenditure,Various (Déduction pour divers),602,,,,,Outfitting,Livres tournois,
7,GD080,Expenditure,Wages for the Crew (Gages de lééquipage),28419,,,,,Return,Livres tournois,
8,GD080,Expenditure,Various (Frais divers),19173,,,,,Return,Livres tournois,
9,GD080,Expenditure,oublis divers,300,,,,,Return,Livres tournois,
10,GD080,Return,reçu pour fret des marchandises ,28633,,,,,Return,Livres tournois,
11,GD080,Expenditure,Value of ship (Valeur du navire),17000,,,,,Outfitting,Livres tournois,
1,GD081,Expenditure,Outfiting (Armement),28734,,,,,Outfitting,Livres tournois,
2,GD081,Expenditure,Value of ship (Valeur du navire),20000,,,,,Outfitting,Livres tournois,
3,GD081,Expenditure,Victuals (Vivres chambre),23900,,,,,Outfitting,Livres tournois,
4,GD081,Expenditure,Advance pay to crew (Avances),3026,,,,,Outfitting,Livres tournois,
5,GD081,Expenditure,Cargo (cargaison),152528,,,,,Outfitting,Livres tournois,
6,GD081,Expenditure,Various (Frais divers),1537,,,,,Outfitting,Livres tournois,
7,GD081,Expenditure,Commission,4591,,,,,Outfitting,Livres tournois,
8,GD081,Expenditure,Insurance (Assurances),0,,,,,Unknown,Livres tournois,N.S.é?
1,GD103,Expenditure,Various (Total des frais),205933,,,,,Outfitting,Livres tournois,
2,GD103,Return,Not specified,202136,,,,,Return,Livres tournois,
3,GD103,Return,Créances à recouvrer,39415.3774135303,,,OR,,Return,Livres tournois,Créances réparties en proportion du coût de l’expédition p. 198
1,GD104,Expenditure,Various (Total des frais),159069,,,,,Outfitting,Livres tournois,
2,GD104,Return,Not specified,162078,,,,,Return,Livres tournois,
3,GD104,Return,Créances à recouvrer,30445.270253131,,,OR,,Return,Livres tournois,Créances réparties en proportion du coût de l’expédition p. 198
1,GD105,Expenditure,Various (Total des frais),122222,,,,,Outfitting,Livres tournois,
2,GD105,Return,Not specified,251022,,,,,Return,Livres tournois,
3,GD105,Return,Créances à recouvrer,23393.1728194923,,,OR,,Return,Livres tournois,Créances réparties en proportion du coût de l’expédition p. 198
1,GD106,Expenditure,Various (Total des frais),131053,,,,,Outfitting,Livres tournois,
2,GD106,Return,Not specified,188465,,,,,Return,Livres tournois,
3,GD106,Return,Créances à recouvrer,25083.4176949561,,,OR,,Return,Livres tournois,Créances réparties en proportion du coût de l’expédition p. 198
1,GD107,Expenditure,Various (Total des frais),249023,,,,,Outfitting,Livres tournois,
2,GD107,Return,Not specified,199217,,,,,Return,Livres tournois,
3,GD107,Return,Créances à recouvrer,47662.7618188904,,,OR,,Return,Livres tournois,Créances réparties en proportion du coût de l’expédition p. 198
1,GD108,Expenditure,Various (Total des frais),278393,,,,,Outfitting,Livres tournois,
2,GD108,Return,vente de l’épave,34300,,,,,Return,Livres tournois,
1,GD109,Return,sale of slave,255674,,,,,Transactions during voyage,Livres tournois,
2,GD109,Return,Receipts in cash or letters,47268,,,,,Return,Livres tournois,
3,GD109,Return,To be collected,81900,,,,,Return,Livres tournois,
1,GD110,Return,sale of slave,248180,,,,,Transactions during voyage,Livres tournois,
2,GD110,Return,Receipts in cash or letters,80474,,,,,Return,Livres tournois,
3,GD110,Return,To be collected,153576,,,,,Return,Livres tournois,
1,GD111,Expenditure,Cost of the mise hors,130000,,,,,Outfitting,Livres tournois,
2,GD111,Return,sale of slave,261236,,,,,Transactions during voyage,Livres tournois,
3,GD111,Return,Receipts in cash or letters,79543,,,,,Return,Livres tournois,
4,GD111,Return,To be collected,201218,,,,,Return,Livres tournois,
1,GD112,Expenditure,Cost of the mise hors,200518,,,,,After outfitting,Livres tournois,
2,GD112,Return,sale of slave,340976,,,,,Transactions during voyage,Livres tournois,
3,GD112,Return,Receipts in specie. all turned into goods,81834,,,,,Return,Livres tournois,
4,GD112,Return,Receipts in letters,33182,,,,,Return,Livres tournois,
5,GD112,Return,To be collected,85244,,,,,Return,Livres tournois,
1,GD113,Return,sale of slave,740520,,,,,Transactions during voyage,Livres tournois,
2,GD113,Return,Receipts in specie,212953,,,,,Return,Livres tournois,
3,GD113,Return,Receipts in letters,302567,,,,,Return,Livres tournois,
4,GD113,Return,To be collected,527567,,,,,Return,Livres tournois,
1,GD114,Expenditure,Cost of the mise hors,240640,,,,,After outfitting,Livres tournois,
2,GD114,Return,sale of slave,505155,,,,,Transactions during voyage,Livres tournois,
3,GD114,Return,Receipts in cash or letters,57817,,,,,Return,Livres tournois,
4,GD114,Return,To be collected,294414,,,,,Return,Livres tournois,
1,GD115,Expenditure,Cost of the mise hors,182111,,,,,After outfitting,Livres tournois,
2,GD115,Return,sale of slave,448856,,,,,Transactions during voyage,Livres tournois,
3,GD115,Return,Receipts in cash or letters,86912,,,,,Return,Livres tournois,
1,GD116,Expenditure,Cost of the mise hors,180050,,,,,After outfitting,Livres tournois,
2,GD116,Return,sale of slave,806710,,,,,Transactions during voyage,Livres tournois,
3,GD116,Return,Receipts in cash or letters,336426,,,,,Return,Livres tournois,
4,GD116,Return,To be collected,115685,,,,,Return,Livres tournois,
1,GD117,Expenditure,Cost of the mise hors,177000,,,,,After outfitting,Livres tournois,
2,GD117,Return,sale of slave,587996,,,,,Transactions during voyage,Livres tournois,
3,GD117,Return,Receipts in cash or letters,199211,,,,,Return,Livres tournois,
4,GD117,Return,To be collected,262102,,,,,Return,Livres tournois,
1,GD118,Return,sale of slave,900450,,,,,Transactions during voyage,Livres tournois,
2,GD118,Return,Receipts in cash or letters,300000,,,,,Return,Livres tournois,
3,GD118,Return,To be collected,230787,,,,,Return,Livres tournois,
1,GD119,Expenditure,Cost of the mise hors,300000,,,,,After outfitting,Livres tournois,
2,GD119,Return,sale of slave,666217,,,,,Transactions during voyage,Livres tournois,
3,GD119,Return,Receipts in cash,80030,,,,,Return,Livres tournois,
4,GD119,Return,To be collected,466000,,,,,Return,Livres tournois,
1,GD120,Expenditure,Cargo (cargaison),122667.85,,,,1743-05-01,Outfitting,Livres tournois,
2,GD120,Expenditure,victuals (vivres),13000,,1,,,Transactions during voyage,Livres tournois,Check the intermediary status (I did not find the number in the source GD)
3,GD120,Expenditure,augmentation de léargent de léAmerique sur celle de la France é raison de 33 1/3é% de bénéfice,40887.2833333333,,,,1744,Return,Livres tournois,
4,GD120,Expenditure,Commission 5é%,19210.5,,,,1744-06-15,Return,Livres tournois,
5,GD120,Expenditure,éépour votre bénéfice sur la dite vente tant en crédit quéen ma possésionéé,486614.116666667,,,,1744-06-15,Return,Livres tournois,
6,GD120,Return,éépour le montant des marchandises de léAmérique. léor et le morphil. chargé dans le navire que jéai expedi?,224988.425,,,,1744-06-15,Return,Livres tournois,
7,GD120,Return,éépour le montant des marchandises chargé é léadresse de Coullandeau de bordeaixé pour votre compteéé,204060,,,,1744-09-01,Return,Livres tournois,
8,GD120,Return,ééidem dans le navire le Mentor é léadresse de M Ruisse de Marseilleéé,190329,,,,1744-09-30,Return,Livres tournois,
9,GD120,Return,ééPour le montant de votre intérét dans les marchandises chargées par le Kouida pour compte entre vous et moi. é votre adresseéé,20105.5125,,,,1745-01-18,Return,Livres tournois,
10,GD120,Return,récapitulation pour les négreséé,640350,,1,,1744-06-15,Transactions during voyage,Livres tournois,
11,GD120,Return,Not specified,29915.8125,,,,1745-01-18,Return,Livres tournois,
12,GD120,Return,Not specified,669041.75,,,,1745-06-13,Return,Livres tournois,
1,GD121,Expenditure,Cargo (cargaison),102010.7625,,,,,Outfitting,Livres tournois,
2,GD121,Expenditure,frais sur place,15486.825,,1,,,Transactions during voyage,Livres tournois,
3,GD121,Expenditure,not specified,37404,,1,,,Transactions during voyage,Livres tournois,
4,GD121,Expenditure,not specified,55630.8,,1,,,Transactions during voyage,Livres tournois,
5,GD121,Expenditure,frais sur place(cap),35408,,1,,,Transactions during voyage,Livres tournois,
6,GD121,Return,not specified,5740,,1,,,Transactions during voyage,Livres tournois,
7,GD121,Return,not specified,3742,,1,,,Transactions during voyage,Livres tournois,
8,GD121,Expenditure,not specified,196099,,,,,Return,Livres tournois,
1,GD122,Return,total,187554,,,,,Return,Livres tournois,
1,GD123,Expenditure,Participation Van Alstein,11757.7125,,,,,Outfitting,Livres tournois,
2,GD123,Expenditure,radoub,13962.275,,,,,Outfitting,Livres tournois,
3,GD123,Expenditure,Victuals (Vivre),18097.55,,,,,Outfitting,Livres tournois,
4,GD123,Expenditure,Cargo (cargaison),115811.6375,,,,,Outfitting,Livres tournois,
5,GD123,Expenditure,Advance pay to crew (Avances),2809.7,,,,,Outfitting,Livres tournois,
6,GD123,Expenditure,frais de cargaison,3768.525,,,,,Outfitting,Livres tournois,
7,GD123,Return,sold of the vessel,9200,,,,1771-11-22,Return,Livres tournois,
8,GD123,Expenditure,du to the crew,14708.3833333333,,1,,,Transactions during voyage,Livres tournois,
9,GD123,Return,vente déesclaves,474600,,1,,1770-11-22,Transactions during voyage,Livres tournois,
10,GD123,Expenditure,frais déenterrement,15,,1,,1770-02-04,Transactions during voyage,Livres tournois,
11,GD123,Expenditure,frais de séjour,2228.19583333333,,1,,,Transactions during voyage,Livres tournois,
12,GD123,Expenditure,frais de séjour,2550.07916666667,,1,,,Transactions during voyage,Livres tournois,
13,GD123,Return,not specified,750,,1,,1771-11-22,Transactions during voyage,Livres tournois,
14,GD123,Expenditure,Marchandises de retour,285811.858333333,,1,,,Transactions during voyage,Livres tournois,
15,GD123,Expenditure,not specified,652.75,,,,,Return,Livres tournois,
16,GD123,Expenditure,Various (Total),178280.7875,,,,,Outfitting,Livres tournois,
17,GD123,Return,total of return,230820.7875,,,,,Return,Livres tournois,
1,GD124,Expenditure,Navire,16200,,,,,Outfitting,Livres tournois,
2,GD124,Expenditure,Radoub,59717.5666666667,,,,,Outfitting,Livres tournois,
3,GD124,Expenditure,victuals (Vivres),28547.7333333333,,,,,Outfitting,Livres tournois,
4,GD124,Expenditure,Cargaison,221615.21,,,,,Outfitting,Livres tournois,Confirmé p. 328
5,GD124,Return,Vente des esclaves,11815,,1,,1775-04 ,Return,Livres coloniales,
6,GD124,Return,Vente des esclaves,3550,,1,,1775-05 ,Return,Livres coloniales,
7,GD124,Return,Vente des esclaves,15729,,1,,1775-06 ,Return,Livres coloniales,
8,GD124,Return,Vente des esclaves,22593,,1,,1775-07 ,Return,Livres coloniales,
9,GD124,Return,Vente des esclaves,42603,,1,,1775-08 ,Return,Livres coloniales,
10,GD124,Return,Vente des esclaves,10900,,1,,1775-09 ,Return,Livres coloniales,
11,GD124,Return,Vente des esclaves,7500,,1,,1775-10 ,Return,Livres coloniales,
12,GD124,Return,Vente des esclaves,12503,,1,,1775-11 ,Return,Livres coloniales,
13,GD124,Return,Vente des esclaves,15052,,1,,1775-12 ,Return,Livres coloniales,
14,GD124,Return,Vente des esclaves,8316,,1,,1776-01 ,Return,Livres coloniales,
15,GD124,Return,Vente des esclaves,49887,,1,,1776-02 ,Return,Livres coloniales,
16,GD124,Return,Vente des esclaves,95365,,1,,1776-03 ,Return,Livres coloniales,
17,GD124,Return,Vente des esclaves,8132,,1,,1773-04 ,Return,Livres coloniales,
18,GD124,Return,Vente des esclaves,3800,,1,,1774-07,Return,Livres coloniales,
19,GD124,Return,Vente des esclaves,20670,,1,,1774-08,Return,Livres coloniales,
20,GD124,Expenditure,avantages des officiers majors et autres suivant sa note,12386.8,,1,,,Return,Livres coloniales,
21,GD124,Expenditure,commission du capitaine sur le montant de sa vente à 5é%,30199,,1,,,Return,Livres coloniales,
22,GD124,Expenditure,Commission d’un officier sur la vente à 1%,6039.8,,1,,,Return,Livres coloniales,
23,GD124,Expenditure,Deux comptes de frais généraux pour le navire,23021.0166666667,,1,,,Return,Livres coloniales,
24,GD124,Expenditure,Deux mandats du capitaine pour objets achetés é la céte,154.5,,1,,,Return,Livres coloniales,
25,GD124,Return,Emploi et remises en France,532487.108333333,,1,,,Return,Livres coloniales,
26,GD124,Return,Fret du chargement entier,14319.3125,,,,,Return,Livres tournois,
27,GD124,Return,Remise en France,84518.7,,,,,Return,Livres tournois,
28,GD124,Return,Vente en France,134551.8975,,,,,Return,Livres tournois,
29,GD124,Expenditure,various (frais),21825.4541666667,,,,,Return,Livres tournois,
30,GD124,Expenditure,décompte à l’équipage,26424.5,,,,,Return,Livres tournois,
31,GD124,Expenditure,Navire,24000,,,,,Return,Livres tournois,
32,GD124,Expenditure,"Créances restant en Amérique, évaluées à 50%",125728.551,,,,,Return,Livres tournois,Erreur dans la somme due à Van Alstein : manque 142.5
1,GD125,Expenditure,Insurance (Assurances),2200,,,,,Return,Livres tournois,
1,GD126,Expenditure,other expense,228020.845833333,,,,,Outfitting,Livres tournois,
2,GD126,Expenditure,Cargo (cargaison),152528.3,,,,,Outfitting,Livres tournois,
3,GD126,Expenditure,interest to Franéois de Touchy,10000,,,,,Return,Livres tournois,
4,GD126,Return,balance remaining of,111156.075,,,,,Return,Livres tournois,
1,GD127,Return,balance remaining of,104687.008333333,,,,,Return,Livres tournois,
2,GD127,Expenditure,Cargo (cargaison),194637.283333333,,,,,Outfitting,Livres tournois,
3,GD127,Expenditure,other expense,81174.4208333333,,,,,Outfitting,Livres tournois,
1,GD128,Expenditure,Cargo (cargaison),210115.954166667,,,,,Outfitting,Livres tournois,
2,GD128,Expenditure,other expense,52783.2875,,,,,Outfitting,Livres tournois,
3,GD128,Return,balance remaining of,99905.8541666667,,,,,Return,Livres tournois,
1,GD138,Expenditure,Value of ship (Valeur du navire),76891,,,,,Outfitting,Livres tournois,
3,GD138,Expenditure,Outfiting (Armement),40182,,,,,Outfitting,Livres tournois,
4,GD138,Expenditure,Victuals (Vivres),19223,,,,,Outfitting,Livres tournois,
5,GD138,Expenditure,Advance pay to crew (Avances),3720,,,,,Outfitting,Livres tournois,
6,GD138,Expenditure,Cargo (cargaison),156889,,,,,Outfitting,Livres tournois,
7,GD138,Expenditure,Various (Déduction pour divers),798,,,,,Outfitting,Livres tournois,
8,GD138,Expenditure,Commission 2%,5954,,,,,Outfitting,Livres tournois,
1,GD139,Expenditure,Outfiting (Armement),37606,,,,,Outfitting,Livres tournois,
2,GD139,Expenditure,Victuals (Vivres),10284,,,,,Outfitting,Livres tournois,
3,GD139,Expenditure,Cargo (cargaison),87597,,,,,Outfitting,Livres tournois,
4,GD139,Expenditure,Advance pay to crew (Avances),2762,,,,,Outfitting,Livres tournois,
5,GD139,Expenditure,Value of ship (Valeur du navire),19569,,,,,Outfitting,Livres tournois,
6,GD139,Expenditure,Commission 1%,1577,,,,,Outfitting,Livres tournois,
7,GD139,Expenditure,gages de l’équipage,17471,,,,,Return,Livres tournois,
8,GD139,Return,déductions pour morts,3624,,,,,Return,Livres tournois,
9,GD139,Expenditure,Various (Frais divers),120,,,,,Return,Livres tournois,
10,GD139,Expenditure,various (frais de déchargement),13845,,,,,Return,Livres tournois,
11,GD139,Expenditure,« Charroy. Magazine»,1405,,,,,Return,Livres tournois,
12,GD139,Expenditure,Various (Divers),6965,,,,,Return,Livres tournois,
1,GD140,Expenditure,Mise-hors (everything included),234206,,,,1802,Outfitting,Livres tournois,
2,GD140,Return,Vente des esclaves,450945,,1,,1802,Transactions during voyage,Livres des colonies,
3,GD140,Expenditure,"25 % de commission, frais de colonie, assurances",112181,,1,,1802,Transactions during voyage,Livres des colonies,
4,GD140,Expenditure,Remboursements (connus) des nègres invalides,2221,,1,,1802,Transactions during voyage,Livres des colonies,
5,GD140,Expenditure,Perte du Mentor (navire pris par les anglais avec une partie de la cargaison de retour),7268,,1,,1803,Transactions during voyage,Livres des colonies,
6,GD140,Expenditure,Désarmement et frais imprévus,26635,,,,1803,Return,Livres tournois,
1,GD141,Expenditure,Outfiting,5000,,,,1815-03-01,Outfitting,Livres tournois,
2,GD141,Return,Not specified,4000,,,,1817-10-20,Return,Livres tournois,
3,GD141,Return,Not specified,2600,,,,1818-03-20,Return,Livres tournois,
4,GD141,Return,Interest ?,650,,,,1818-03-20,Return,Livres tournois,
5,GD141,Expenditure,Frais de relâche en Angleterre,754.62,,,,1816-04-17,After outfitting,Livres tournois,
6,GD141,Return,Not specified,1000,,,,1818-07-22,Return,Livres tournois,
7,GD141,Return,Not specified,500,,,,1818-11-25,Return,Livres tournois,
1,GD142,Expenditure,Coût du navire,45000,,,,1815,Outfitting,Livres tournois,
2,GD142,Expenditure,Radoub,53485.17,,,,1815,Outfitting,Livres tournois,
